Confidence,Angle,Distance
48,6.609375,286.5
48,7.3125,286.75
48,8.015625,288.25
47,8.71875,291.25
47,9.453125,293.0
47,10.15625,294.25
48,10.875,297.0
48,11.578125,299.25
50,12.46875,301.25
50,13.21875,302.25
48,13.96875,299.5
44,14.71875,300.0
46,15.328125,307.75
46,16.03125,313.25
47,16.75,316.25
45,17.453125,319.0
45,18.1875,321.25
45,18.890625,324.25
45,19.609375,326.75
30,20.3125,324.5
34,21.046875,325.0
43,21.75,333.0
43,22.46875,339.75
42,23.171875,343.75
41,23.90625,347.5
42,24.609375,352.25
42,25.328125,355.75
40,26.03125,360.0
41,26.765625,366.25
40,27.46875,371.25
40,28.1875,376.5
22,28.890625,383.0
42,30.796875,378.25
42,31.46875,374.25
42,32.28125,370.5
42,32.984375,364.75
44,33.6875,359.75
43,34.390625,356.0
43,35.109375,352.0
43,35.8125,347.75
43,36.515625,342.5
44,37.21875,339.25
44,37.953125,337.5
45,38.65625,334.0
45,39.375,330.5
45,40.078125,327.25
45,40.78125,324.75
45,41.484375,322.5
45,42.1875,319.0
47,42.890625,316.75
47,43.609375,316.0
46,44.3125,314.0
47,45.015625,310.5
47,45.71875,307.25
47,46.4375,304.75
48,47.140625,302.75
47,47.84375,300.5
48,48.546875,299.0
49,49.390625,298.0
48,50.125,295.5
48,50.859375,293.75
49,51.59375,292.5
49,52.234375,290.5
49,52.9375,288.5
49,53.65625,287.0
49,54.359375,286.0
49,55.078125,284.5
49,55.78125,283.25
49,56.5,282.5
50,57.203125,280.5
50,57.9375,278.5
50,58.640625,277.5
50,59.359375,276.75
50,60.0625,275.75
50,60.78125,275.0
51,61.484375,274.25
50,62.203125,273.0
50,62.90625,272.25
51,63.609375,271.75
50,64.3125,271.25
50,65.015625,270.25
50,65.71875,269.25
51,66.453125,269.5
51,67.15625,269.75
51,67.875,268.5
51,68.578125,268.0
51,69.28125,267.75
52,69.984375,267.0
51,70.6875,266.0
52,71.390625,266.25
51,72.125,266.25
51,72.828125,265.5
51,73.546875,265.25
51,74.25,265.0
51,74.96875,265.0
51,75.671875,265.5
51,76.390625,265.0
51,77.09375,264.5
51,77.828125,265.25
51,78.53125,265.25
51,79.25,265.75
52,79.953125,266.5
51,80.65625,266.0
51,81.359375,266.0
51,82.0625,267.25
51,82.765625,266.75
51,83.484375,266.25
50,84.1875,266.5
51,84.890625,267.0
50,85.59375,268.5
50,86.3125,268.75
50,87.015625,269.0
50,87.71875,269.25
50,88.421875,270.25
50,89.140625,271.0
50,89.84375,272.0
50,90.546875,274.0
51,91.25,275.25
50,91.984375,274.75
50,92.6875,274.75
50,93.40625,276.0
50,94.109375,277.25
49,94.84375,278.75
49,95.546875,279.5
49,96.265625,280.75
48,96.96875,282.5
49,97.671875,283.25
50,98.375,285.0
48,99.078125,286.75
48,99.78125,287.75
48,100.5,289.0
47,101.203125,290.25
47,101.90625,292.25
47,102.609375,294.75
46,103.328125,297.25
47,104.03125,299.0
46,104.734375,300.25
46,105.4375,303.75
46,106.1875,306.5
46,106.890625,309.0
45,107.609375,312.25
45,108.3125,315.5
45,109.015625,318.5
44,109.71875,321.5
44,110.421875,324.5
44,111.125,327.25
44,111.859375,330.75
43,112.5625,334.5
43,113.28125,337.0
42,113.984375,341.25
41,114.703125,346.75
41,115.40625,350.5
41,116.125,354.75
40,116.828125,358.75
40,117.53125,363.0
39,118.234375,368.75
38,118.9375,373.25
38,119.640625,377.5
37,120.390625,383.5
36,121.09375,389.0
35,121.8125,394.5
36,122.515625,402.0
35,123.234375,408.5
34,123.9375,415.0
36,124.65625,423.25
34,125.359375,429.75
41,126.078125,427.25
52,126.78125,425.0
44,127.5,429.75
41,128.203125,430.75
41,128.921875,427.25
41,129.625,423.0
41,130.34375,418.75
42,131.046875,415.25
41,131.765625,413.0
42,132.46875,410.25
42,133.1875,406.0
44,133.890625,402.75
42,134.609375,399.75
42,135.3125,396.75
43,136.03125,394.5
43,136.734375,391.5
44,137.515625,389.25
44,138.234375,388.25
44,138.96875,386.25
44,139.6875,384.25
44,140.359375,382.75
45,141.0625,381.25
45,141.78125,379.75
45,142.484375,376.75
46,143.203125,375.25
46,143.90625,375.75
46,144.625,374.75
45,145.328125,372.0
46,146.046875,370.25
46,146.75,368.25
47,147.46875,366.5
46,148.171875,365.5
47,148.90625,364.75
47,149.609375,364.0
47,150.328125,363.0
48,151.03125,362.5
48,151.75,361.0
48,152.453125,360.0
47,153.171875,359.75
48,153.875,359.75
48,154.59375,358.5
48,155.296875,357.5
48,156.015625,358.25
48,156.71875,357.25
49,157.359375,357.0
48,158.046875,357.25
48,158.734375,356.75
49,159.421875,357.5
49,160.203125,357.75
48,160.90625,357.75
49,161.625,357.75
48,162.328125,357.5
49,163.03125,358.25
49,163.734375,359.5
48,164.4375,358.0
48,165.140625,357.25
48,165.875,357.75
48,166.578125,358.0
48,167.296875,358.5
48,168.0,359.25
47,168.71875,361.25
20,169.421875,358.25
10,171.5625,13660.75
46,172.984375,361.75
47,173.6875,367.75
47,174.40625,367.75
46,175.109375,367.75
46,175.828125,368.75
46,176.53125,371.25
46,177.25,372.75
45,177.953125,373.0
45,178.671875,373.0
46,179.375,374.5
45,180.09375,376.75
45,180.796875,378.0
44,181.515625,379.0
45,182.21875,382.0
45,182.9375,383.75
45,183.640625,383.75
44,184.359375,385.5
42,185.0625,386.75
43,185.765625,388.0
43,186.46875,389.25
43,187.171875,391.0
42,187.875,393.75
40,188.609375,397.0
42,189.3125,401.0
40,190.03125,404.5
40,190.734375,408.0
40,191.484375,410.5
38,192.203125,413.5
40,192.921875,416.75
38,193.640625,420.25
38,194.328125,423.25
38,195.03125,426.0
37,195.75,430.5
37,196.453125,434.75
36,197.15625,439.0
35,197.859375,442.75
35,198.5625,448.25
35,199.265625,453.75
35,200.0,456.25
34,200.703125,459.5
32,201.421875,464.25
32,202.125,469.5
32,202.84375,474.5
31,203.546875,479.25
32,204.265625,485.75
31,204.96875,492.25
31,205.6875,500.25
32,206.390625,509.25
34,207.109375,516.5
14,207.8125,514.5
46,208.53125,511.75
37,209.234375,514.0
34,209.953125,511.75
34,210.65625,508.25
33,211.40625,500.25
32,212.125,491.25
33,212.84375,486.0
33,213.5625,481.75
34,214.25,476.25
34,214.953125,471.0
35,215.671875,465.75
35,216.375,460.5
36,217.09375,457.5
36,217.796875,454.0
37,218.515625,449.25
37,219.21875,446.25
38,219.9375,442.0
38,220.640625,436.75
39,221.359375,433.0
39,222.0625,430.0
40,222.78125,427.25
40,223.484375,424.25
40,224.203125,421.5
40,224.90625,418.5
41,225.625,416.0
42,226.328125,414.5
41,227.046875,412.75
41,227.75,409.0
42,228.390625,404.75
43,229.078125,402.25
43,229.765625,400.5
43,230.453125,398.25
43,231.21875,396.0
44,231.921875,394.0
44,232.625,393.0
44,233.328125,391.5
44,234.03125,389.0
45,234.734375,388.5
45,235.4375,387.0
45,236.140625,385.5
45,236.859375,383.75
45,237.5625,382.25
46,238.265625,382.5
46,238.96875,380.75
46,239.703125,378.25
46,240.40625,377.0
47,241.125,377.0
47,241.828125,376.0
45,242.53125,374.5
25,243.234375,371.0
12,243.9375,371.75
44,246.0625,369.25
47,246.765625,368.75
50,247.46875,367.75
48,248.1875,366.25
48,248.890625,365.25
48,249.59375,365.0
48,250.296875,365.0
47,251.015625,365.25
48,251.71875,364.0
50,252.421875,364.0
54,253.125,361.25
57,253.84375,360.75
57,254.546875,364.75
56,255.25,365.5
57,255.953125,365.25
56,256.671875,364.5
55,257.375,361.0
57,258.078125,361.25
53,258.78125,362.25
51,259.515625,361.5
51,260.21875,364.75
48,260.9375,365.75
48,261.640625,365.75
47,262.34375,366.25
47,263.046875,366.75
47,263.75,368.25
47,264.453125,368.75
49,265.15625,369.0
47,265.859375,368.75
47,266.5625,370.25
46,267.265625,371.5
46,267.984375,372.75
46,268.6875,375.0
46,269.390625,375.5
47,270.09375,376.25
46,270.8125,377.5
45,271.515625,378.5
46,272.21875,378.5
45,272.921875,380.5
45,273.640625,383.5
45,274.34375,384.25
45,275.046875,384.25
44,275.75,386.0
44,276.46875,388.5
45,277.171875,389.5
44,277.875,391.0
42,278.578125,392.5
44,279.296875,395.0
43,280.0,396.5
43,280.703125,397.0
43,281.40625,400.25
43,282.125,402.75
42,282.828125,405.25
42,283.53125,409.5
41,284.234375,412.0
41,284.953125,413.5
39,285.65625,414.25
39,286.359375,417.25
40,287.0625,420.75
41,287.78125,424.25
41,288.484375,428.5
23,289.1875,427.75
46,289.890625,424.25
47,290.609375,423.5
41,291.3125,423.5
40,292.015625,419.25
38,292.71875,411.5
38,293.4375,403.75
39,294.140625,397.25
39,294.84375,390.0
40,295.546875,383.75
39,296.265625,379.25
40,296.96875,373.25
41,297.671875,368.0
42,298.375,363.5
43,299.140625,358.75
43,299.859375,354.5
43,300.578125,351.0
43,301.296875,346.75
44,301.96875,342.5
44,302.671875,339.25
43,303.375,335.25
45,304.078125,331.75
45,304.796875,328.5
46,305.5,324.75
45,306.203125,322.0
46,306.90625,320.5
46,307.625,317.5
46,308.328125,313.75
46,309.03125,311.25
46,309.734375,309.0
47,310.46875,305.75
47,311.171875,302.25
48,311.890625,300.75
47,312.59375,299.0
48,313.296875,297.0
48,314.0,295.5
48,314.703125,292.25
48,315.40625,289.75
48,316.125,288.75
48,316.828125,287.25
48,317.53125,285.75
48,318.234375,283.5
48,318.96875,281.25
49,319.671875,280.0
49,320.390625,279.25
49,321.09375,277.5
49,321.8125,276.0
50,322.515625,275.5
49,323.234375,273.5
49,323.9375,271.75
49,324.640625,270.25
50,325.34375,268.75
50,326.046875,268.75
49,326.75,268.0
49,327.484375,266.25
49,328.1875,265.0
50,328.90625,264.75
49,329.609375,264.25
50,330.3125,262.75
50,331.015625,262.25
50,331.71875,262.0
51,332.421875,261.75
47,333.15625,261.0
23,333.859375,259.5
8,335.28125,272.75
51,338.03125,261.5
51,338.796875,261.0
51,339.5,260.5
51,340.21875,261.0
51,340.921875,261.0
51,341.625,260.5
51,342.328125,260.25
51,343.03125,260.25
51,343.734375,261.0
51,344.46875,260.5
51,345.171875,260.0
51,345.890625,260.0
